101084045332463619,1200
101084045332463616,2437
222110122686676993,1200
403062741641986060,1200
162750395167408129,1200
191501294370947073,1200
162750395167408129,1200
399988777595961344,1200
160155079209517056,1200
102969732461768704,1200
